,ww1,ww2,ww3,ww4,ww5,ww6,ww7,ww8,ww9,ww10,ww11,ww12,ww13,ww14,ww15,ww16,ww17,ww18,ww19,ww20,ww21,ww22,ww23,ww24,ww25,ww26,ww27,ww28,ww29,ww30,ww31,ww32,ww33,ww34,ww35,ww36,ww37,ww38,ww39,ww40,ww41,ww42,ww43,ww44,ww45,ww46,ww47,ww48,dd1,dd2,dd3,dd4,dd5,dd6,dd7,dd8,dd9,dd10,dd11,dd12,dd13,dd14,dd15,dd16,dd17,dd18,dd19,dd20,dd21,dd22,dd23,dd24,dd25,dd26,dd27,dd28,dd29,dd30,dd31,dd32,dd33,dd34,dd35,dd36,dd37,dd38,dd39,dd40,dd41,dd42,dd43,dd44,dd45,dd46,dd47,dd48
d11,462.6541666666667,423.75833333333327,418.61250000000007,364.42083333333335,339.0,374.9916666666667,404.6958333333333,408.6916666666666,358.17083333333335,281.71250000000003,254.53333333333333,218.19583333333333,189.18333333333334,150.3375,102.96666666666667,83.38749999999999,81.02916666666667,105.39166666666665,147.29166666666669,178.94583333333333,163.07083333333333,161.19166666666663,148.98333333333332,122.625,117.74583333333334,119.27499999999999,135.07500000000002,152.57500000000002,163.8583333333333,166.92916666666665,181.00833333333333,245.49166666666665,279.4583333333333,297.5083333333333,321.02083333333337,353.0,393.32916666666665,425.7583333333333,453.67500000000007,485.9,452.4375,428.93749999999994,469.65,491.1,497.65,527.1458333333333,533.2041666666667,513.525,1075.1460226666666,1056.8875651055555,1045.5469362611111,1037.4112890833333,1033.0707456055554,1026.0361189,1026.8324578055554,1027.6867340055555,1034.6146582444444,1044.8789928222222,1060.402960611111,1085.4399719388887,1108.5962851666666,1122.7567064444443,1126.0664186111112,1139.831031611111,1160.0507974444445,1185.4032892222222,1199.0367826111112,1209.1550139444444,1222.3595909444446,1218.9257692777778,1211.6982407777778,1201.3131087055556,1193.1830972388889,1183.1827012666665,1170.1988236333334,1159.377880788889,1149.8791172166666,1148.5902544277778,1145.2623240944442,1148.299250422222,1164.731789011111,1215.9030935555559,1304.9251734444445,1351.6499387777774,1352.4749613888885,1337.0118282777778,1323.0153785555556,1310.485208388889,1288.3677585555558,1269.4311271,1238.2345655277777,1206.021246511111,1170.5005603,1134.5593353611112,1108.0703198777776,1081.4216726666666
d12,482.2583333333333,493.20000000000005,545.9958333333333,571.1166666666667,569.3916666666668,556.3666666666667,541.2041666666667,537.7291666666666,528.7083333333333,513.3666666666667,513.7666666666668,507.9125,480.41666666666663,430.69999999999993,394.7708333333334,414.57500000000005,437.8916666666667,443.2666666666666,424.27500000000003,388.26666666666665,355.4958333333333,344.125,336.8458333333333,344.62916666666666,343.0708333333333,328.7541666666667,315.3833333333333,321.1583333333333,307.05833333333334,319.0416666666667,333.1708333333334,352.025,345.98333333333335,330.79166666666663,311.51666666666665,288.3833333333333,271.92083333333335,253.12083333333334,231.57083333333333,223.47916666666669,227.45,235.5750000000001,237.15,237.2,233.36250000000007,229.10833333333335,220.14583333333331,217.54583333333335,1062.9778936055554,1042.0152109500002,1033.1504326833335,1022.5940764888888,1017.5471325277778,1005.8323643888889,1005.3907433944445,1003.5090129888889,1011.7440444666667,1020.6065390166667,1037.5066590555555,1051.080747961111,1071.6306586111111,1077.6749458944444,1080.7495862333335,1085.0317155888888,1102.7646986666666,1113.5899002777776,1126.2245175833334,1132.0950125777779,1134.12183895,1135.0421369222222,1134.9949191222222,1130.2484735222222,1128.9452753944445,1124.4775043666668,1119.1395275666666,1113.4586815444443,1111.1507863277777,1108.427111733333,1112.7486808333333,1119.0386010888888,1137.5130759222222,1204.041365111111,1316.3987142777778,1381.5914234444444,1397.2898313888888,1395.6697050555558,1383.3564451111113,1373.053804388889,1347.5290098333335,1326.11302,1294.6143798888888,1266.0235549777778,1226.10469135,1190.43108555,1154.9476867444444,1126.831140972222
d13,226.1875,298.1583333333333,336.9083333333333,337.48749999999995,377.64583333333337,415.1,436.13750000000005,445.8333333333333,433.0625,409.42083333333335,371.60833333333335,336.3125,300.3375,224.59166666666667,152.6208333333333,115.33333333333334,118.63333333333334,108.2875,94.4625,84.38750000000002,78.89166666666668,72.86666666666666,60.43750000000001,69.44999999999999,77.80833333333334,87.1,111.67916666666669,131.775,156.11666666666667,184.69166666666663,213.85416666666669,244.50833333333333,274.7583333333333,306.1083333333333,335.8333333333334,365.975,397.28749999999997,427.92083333333335,459.6500000000001,491.10416666666674,520.9333333333334,542.8541666666666,478.13750000000005,419.2458333333333,522.1416666666667,577.2916666666666,568.7875000000001,540.2291666666666,1107.727676822222,1090.468080672222,1079.6989789277777,1071.955529211111,1070.6092034666665,1072.3779839833333,1080.3607241388888,1090.9316604444443,1111.3197007777778,1141.255214277778,1181.2522137222225,1230.0770850555557,1277.59771,1295.6365615555553,1295.85097,1294.562972,1313.7888379999997,1325.0906508333335,1345.0619542777777,1346.0451012222222,1346.1647169444448,1336.7178669444445,1324.8290158888888,1311.071315,1297.3966280555555,1285.7225762222222,1276.5543470000002,1267.2031,1255.7331148333335,1249.132492,1242.4011319444444,1249.358180111111,1278.1455356666668,1343.3642360000001,1464.3755046666665,1518.2909977222223,1522.7058194444444,1517.8838947777776,1505.5949671111111,1497.9054001666666,1464.6972660000001,1435.069796111111,1386.0181400555557,1342.7330279999999,1286.2006282777777,1242.565117111111,1203.778523388889,1170.0294185
d14,533.9833333333333,544.25,576.325,590.1375,588.9625,590.7958333333332,606.9416666666666,609.9791666666665,604.3416666666666,546.3625,517.4125,527.8291666666667,522.8083333333333,541.0416666666666,566.1,578.4041666666667,593.4208333333333,602.0500000000001,606.6666666666666,604.525,586.5458333333332,565.5374999999999,550.4458333333333,538.2375000000001,520.8708333333334,505.7833333333333,477.45833333333326,458.79166666666674,446.6291666666667,432.39166666666665,423.6916666666667,405.39166666666665,399.20833333333326,390.1375,387.38750000000005,393.00000000000006,383.44166666666666,386.76666666666654,398.0833333333333,343.11249999999995,257.6166666666667,199.66666666666666,134.975,101.90416666666667,82.52916666666667,96.84583333333333,123.02916666666667,144.97500000000002,1148.3937497777779,1128.0596627222224,1119.6577910555554,1115.6592859999998,1115.5248027777777,1116.3644789999998,1127.3521531666668,1141.0658658333332,1168.1406752777777,1213.496060611111,1276.5976225000002,1349.8282354444443,1418.368048611111,1442.8965395000002,1434.724324,1412.1186317222225,1407.3813630000002,1389.8194935555555,1380.846530722222,1365.7525786666665,1365.8190722222225,1351.3595901666667,1338.6713567222225,1326.6587384444445,1319.0942224444445,1307.8003753333335,1295.4628496666664,1286.108834388889,1280.1525014444444,1277.5792496666666,1271.4420004444444,1271.9953220555556,1286.4939416666666,1350.8294893333334,1484.7778212222222,1544.9526735555555,1550.388028,1539.7309695000001,1512.5221116111109,1499.016200888889,1468.7170617777776,1437.0494517222223,1383.6254704444445,1334.01608,1274.664807388889,1225.2565750555557,1177.9966546666667,1143.2582993333333
d15,155.38333333333333,158.1125,178.64166666666668,230.71666666666664,275.18333333333334,283.925,253.92499999999998,226.29583333333338,220.5625,299.0375,363.2833333333333,372.39583333333326,360.98333333333335,386.5666666666666,398.86249999999995,422.10833333333335,443.35416666666663,452.72916666666663,427.52083333333326,399.2833333333334,389.9958333333334,337.4708333333334,323.0916666666667,294.0208333333333,287.0333333333333,267.8041666666667,244.75833333333335,262.00416666666666,239.29166666666669,232.67083333333335,252.46666666666667,269.3333333333333,307.4375,322.68749999999994,309.0833333333333,295.3833333333333,272.6125,252.61249999999998,237.09583333333333,239.0458333333333,224.53750000000002,213.6,215.2,199.77500000000003,227.87083333333334,266.37916666666666,287.15416666666664,306.75,1126.86878305,1105.0042747777777,1097.1980392888888,1087.159210788889,1086.3565124444442,1085.4852904444444,1092.489184611111,1110.0434329444445,1141.023785722222,1182.655941,1235.3165067222224,1302.1193642222222,1375.1465806111112,1399.1258685,1396.5651446666664,1375.477669888889,1370.6926977777778,1356.0687533333332,1351.2029795555554,1342.653113,1344.7321672777775,1339.776275555556,1335.1775385,1327.0405924444447,1317.5379186666669,1313.007809388889,1305.5226353333335,1297.7862569444444,1287.6672102222221,1280.0298222499998,1277.8832747222223,1283.5691920555557,1310.9649018888888,1373.2525451666668,1485.5341779999999,1530.8347697222225,1529.370454777778,1522.2776865555552,1504.4761713333335,1490.0398311666668,1453.1342589444446,1415.6533853333337,1357.687674888889,1310.687171888889,1241.2947322,1188.5945256333334,1148.170018433333,1112.5428573166666
d16,330.02916666666664,362.4541666666667,368.9708333333333,376.2750000000001,393.2416666666666,372.0541666666667,340.2833333333333,309.65416666666664,286.32916666666665,308.37916666666666,351.83333333333337,397.6958333333333,410.85833333333323,437.5541666666667,435.0916666666667,383.17499999999995,395.04583333333335,407.4041666666666,387.9541666666667,367.5958333333333,345.22916666666663,344.73749999999995,373.2625,392.14166666666665,409.9416666666666,431.95833333333337,447.7208333333333,440.625,439.1791666666667,439.4041666666667,440.54166666666663,464.9458333333334,505.10833333333335,493.34999999999997,480.57500000000005,463.9541666666666,498.06666666666666,563.0333333333333,568.0708333333333,557.2375000000001,567.0833333333333,555.0083333333334,564.5666666666666,580.0333333333334,582.5375,571.9333333333334,594.8958333333334,608.2,1090.0628355333336,1071.4567860166667,1067.0215370166668,1057.7494126111112,1054.0291994777779,1050.792676283333,1057.853364727778,1072.6934325777777,1090.0821472222221,1124.5870969444443,1172.6988231666667,1230.7389056666668,1294.857546,1323.477476888889,1328.1682289999999,1318.312426611111,1329.1572948888888,1323.5194214444443,1329.7306475555554,1324.5383651666664,1323.8292366666667,1322.7460552777777,1320.5454175555553,1311.6043122777778,1306.1967134444446,1299.3806321666668,1295.481637611111,1288.183702277778,1280.0386087222223,1274.6719916111113,1271.7180339444446,1273.732072222222,1286.2606742222222,1345.0845060000001,1462.1302894444443,1513.680643388889,1524.2086280000003,1526.0792020000001,1506.8566027777779,1495.6689184444447,1471.7293021666665,1439.8583386111113,1385.1294263333332,1337.7842178888889,1276.9053733888888,1226.6631552166666,1183.0611098388888,1152.0273221277776
d17,610.4833333333333,603.4666666666665,578.8958333333333,593.0291666666666,603.0416666666667,607.1458333333333,605.4666666666667,595.4,564.3916666666667,548.0625,570.5291666666666,563.0541666666667,546.8416666666667,553.5208333333333,544.0041666666666,538.1041666666666,568.1375,564.2541666666667,476.7583333333333,443.7666666666667,482.0583333333334,542.3625,560.1958333333333,567.2291666666666,542.1916666666666,547.275,581.4375,603.675,608.2583333333333,606.1041666666666,604.2458333333334,599.8916666666667,597.2583333333333,590.475,570.2208333333334,563.3208333333333,575.8541666666667,561.5,534.9,510.64166666666665,476.39166666666665,462.2083333333333,462.475,476.9083333333333,463.4333333333334,461.2208333333333,523.4083333333333,495.11249999999995,1135.1092975666663,1115.9473329666666,1107.5672949666669,1099.6304148388888,1099.7173104277776,1098.8860917777777,1108.4447749444446,1123.7915724444445,1148.1671366111111,1191.7274213888888,1246.5531521111113,1314.4734935000004,1382.0763926666668,1411.1687949444447,1406.6656182777779,1385.5122956666667,1377.1140129444445,1367.1161104999999,1363.6418986666667,1351.2126351666668,1340.9513310555556,1327.4672600000001,1321.3169707222223,1308.9300488333336,1296.8526621666667,1285.8322932777776,1277.9966420444443,1272.535736788889,1256.8845845666667,1251.8931821999997,1243.8488698277777,1241.3030166166666,1247.8874088333334,1300.8827470555557,1409.4170347777774,1456.5800368888888,1461.887973277778,1459.259223,1444.246866166667,1432.9759701666665,1414.0608434999997,1396.4147369444443,1364.1037265555558,1332.868157,1287.5547647222222,1248.3008600555552,1211.3049108333332,1182.6024961666665
d18,416.875,386.1875,375.325,383.72916666666663,365.88749999999993,358.2541666666667,357.2875,357.5625,357.3583333333333,367.29166666666674,367.7875,364.5958333333333,364.6208333333334,359.4666666666667,354.4666666666667,344.97916666666663,331.7416666666667,305.1916666666667,269.98333333333335,225.53333333333336,202.6916666666667,197.17916666666667,192.16666666666666,187.80833333333334,187.5208333333333,173.8125,154.94166666666666,135.875,122.67500000000001,113.21666666666667,101.30833333333334,95.97916666666666,101.87916666666666,113.85416666666666,120.64583333333334,118.3125,107.3416666666667,91.40416666666667,83.42083333333332,75.31666666666666,75.66666666666666,73.64583333333333,70.75416666666666,75.5875,79.45416666666667,80.63750000000002,83.5875,82.725,1163.2686225555556,1142.886655888889,1133.445335388889,1119.9519027777778,1116.5144183888888,1116.3297014444445,1119.9232170555558,1126.0498525555556,1137.8548217222224,1158.7754365,1185.2013985,1218.0307796666666,1250.5273130555554,1269.7430927777777,1269.1735877222222,1270.2197405555555,1276.5670931666666,1281.9459253888888,1280.2138045555555,1273.1235793888889,1264.2440357222222,1246.0932358888888,1227.9817713888888,1209.0646507777778,1196.379489,1180.8370942000001,1164.7722282777777,1153.6718528055555,1141.2839279888888,1136.56033975,1131.8302016666669,1132.0794876333332,1143.0250583055556,1205.44859,1300.2792060000002,1352.4472546111112,1370.5052103888886,1375.7562532777777,1358.8764340555556,1344.551620777778,1329.9480951666667,1317.1101433333336,1291.7813936666664,1267.9484973333335,1236.936543888889,1212.7178484444444,1194.2459923333333,1166.191045111111
d19,81.03750000000001,79.51666666666665,76.77083333333333,76.07083333333333,69.52916666666667,65.22500000000001,60.825,55.61666666666666,51.69166666666667,48.74166666666666,49.77916666666667,54.945833333333326,64.77083333333334,75.12916666666666,95.97916666666669,120.95416666666667,146.74583333333334,156.59166666666667,146.46249999999998,130.86249999999998,92.20833333333334,70.15416666666667,67.22916666666667,65.58333333333334,63.50416666666668,63.99999999999999,61.20416666666667,60.32083333333334,52.10000000000001,41.82083333333333,32.3,19.645833333333336,13.129166666666666,11.083333333333334,12.712499999999999,16.837500000000002,27.875000000000004,46.5125,62.54583333333335,74.16666666666667,93.30833333333334,78.59583333333333,78.16250000000001,122.27916666666665,79.66666666666666,95.6,149.98333333333335,260.60833333333335,1143.5344470444445,1117.5931535333336,1111.0823927166666,1101.2149336277778,1100.7248020555555,1095.8770549444444,1097.9202425555557,1101.0033828333333,1110.1658183888887,1123.9328900555554,1138.0607345,1159.5408068333334,1184.2485519444444,1191.5609195555555,1195.5115062777777,1191.6375615,1199.2043168888888,1206.8894756666666,1201.2116443888888,1193.27257,1187.715359222222,1177.9322380555557,1172.5392917222223,1162.9755838888889,1153.08951575,1142.4391008722223,1134.861924283333,1125.7438939166666,1116.908274311111,1113.0526649166668,1118.6109067166667,1122.240232988889,1136.9384198388889,1195.3441147222222,1300.1229808333335,1356.8733023888888,1380.0256695555554,1391.6990849444446,1380.713762,1370.6820963888888,1351.5471077777777,1324.1123341666669,1286.1149565555554,1249.2143258888889,1205.995620072222,1164.2585965777778,1134.5987761444446,1103.140887061111
d20,301.07916666666665,322.03333333333336,300.075,312.92499999999995,248.29166666666669,187.77916666666664,162.87916666666672,149.42083333333332,156.30416666666667,178.0875,207.45,242.10833333333332,287.10416666666674,307.4916666666667,285.85833333333335,279.93749999999994,261.9375,237.27499999999998,186.25,134.40833333333333,85.29166666666667,68.12499999999999,50.162499999999994,37.1625,28.500000000000007,21.0625,14.7375,10.370833333333334,9.175,9.537500000000001,11.191666666666666,20.35,28.0875,25.237499999999997,20.250000000000004,18.550000000000004,19.1125,19.85,19.795833333333334,19.42083333333333,17.40833333333334,16.40416666666667,15.254166666666666,12.454166666666667,12.283333333333333,11.041666666666666,8.766666666666666,7.0875,1085.1079522500002,1070.0851310222222,1065.3337703611112,1061.6336536444444,1060.0018117333334,1062.5829372944445,1070.8816976,1084.79169315,1108.5492136111113,1150.1965712777778,1204.552916888889,1272.8084718888888,1332.219521888889,1356.594785888889,1349.5184238888887,1332.1008455,1336.441941,1334.2992226111112,1338.8534193888888,1328.6143491666667,1325.4868982222222,1325.5870654444445,1319.3069436111111,1307.2209225555555,1304.9785454999999,1297.2452916111113,1291.0104653333335,1282.770708388889,1277.4764701666666,1271.1103694222222,1268.4917064444444,1265.9227399444444,1272.0373637222222,1323.0335562222224,1428.5164328333333,1478.7806731666667,1489.0504654444446,1486.3489803888888,1461.6604416111113,1446.0348245555554,1418.9068557777775,1383.7365181666667,1328.8074747222224,1279.4678786333334,1221.8426245055555,1174.8260048555555,1134.3347711333333,1100.274525488889
d21,6.1,5.091666666666667,4.725,4.358333333333333,4.6,4.2,4.504166666666667,4.675,4.479166666666667,4.383333333333334,4.970833333333334,5.75,7.716666666666666,11.15,16.345833333333335,21.125,28.99583333333333,41.64583333333333,46.554166666666674,39.94166666666666,30.695833333333333,21.770833333333336,16.0875,12.170833333333334,8.020833333333332,5.241666666666666,4.466666666666667,5.158333333333333,6.833333333333333,12.245833333333334,24.866666666666667,51.92916666666667,99.07916666666667,145.05,181.30416666666667,211.98749999999998,235.2041666666667,242.98750000000004,242.78333333333333,247.83750000000003,248.2458333333333,242.51666666666662,237.66250000000002,232.75833333333327,201.3125,147.89166666666665,105.01666666666667,87.12083333333334,1080.9003369666668,1059.7972438,1053.1540676722223,1043.592800711111,1042.6039506,1045.266393111111,1050.6313384666666,1062.0492423333333,1087.2893878777777,1127.028221222222,1173.4847120000002,1235.7292318333334,1298.4588592777777,1320.9346507222224,1312.4479133333334,1300.514853611111,1314.6114453333332,1313.2256082777776,1321.561154611111,1317.5285249444444,1318.0374411666667,1314.1807315555554,1319.4929634444443,1318.7990763333335,1313.3434053888889,1308.4056991666666,1310.7047227222222,1307.1576414444446,1301.5701406666667,1298.2235180555558,1290.4313420555557,1282.1282976666669,1277.825066,1322.1006860555556,1424.7151923333338,1479.099001111111,1486.293555388889,1486.4021728333337,1460.2124917777776,1437.5900149444442,1396.7069884444445,1360.4583592222223,1310.4867347777779,1262.5106116388888,1205.1958755055555,1157.2737853555557,1116.26663345,1083.9079983277777
d22,75.07916666666667,63.4875,53.583333333333336,50.941666666666656,45.91666666666667,41.54166666666667,38.19166666666666,36.858333333333334,43.204166666666666,68.67916666666666,106.24583333333334,143.80833333333334,210.54583333333335,293.6583333333333,356.07500000000005,382.5583333333333,399.6208333333333,399.57500000000005,374.8875,326.91249999999997,270.1375,220.52916666666664,165.29583333333335,121.52083333333334,100.88333333333333,90.24166666666667,86.35,104.75416666666666,131.31666666666666,167.16666666666666,169.0375,160.19166666666666,156.51666666666665,161.47083333333336,198.11249999999998,224.55833333333337,270.19166666666666,276.7208333333333,273.5,300.8833333333333,368.8666666666667,395.25416666666666,403.6333333333333,377.4666666666667,414.6416666666666,530.6083333333333,542.1625,553.5166666666667,1066.0899545833333,1046.9432449944445,1041.1733912500001,1032.4742825944445,1032.3027287444445,1030.3242735444444,1037.017858411111,1043.7355507444445,1065.291329711111,1103.4198616055555,1153.537880777778,1221.6678418333333,1286.5871433888888,1320.0040537222221,1320.006292,1308.5944249444447,1299.5534672222223,1294.9807308333336,1303.4573818888891,1295.7275026666666,1298.1578283333336,1291.1123252222224,1296.6518464444443,1292.8494768333333,1286.2790547222223,1280.5157685555553,1277.797557777778,1270.3005711666667,1264.4421689444443,1259.4416781666666,1253.8045716111112,1254.6775306111113,1261.2466940000002,1307.4445598333332,1406.4169736111114,1451.7992591111113,1465.7489515,1465.9411855,1445.1636969444444,1430.2339292777779,1399.4363572777777,1366.6615793333333,1313.9241230555554,1268.1626422055554,1212.3449275277778,1165.4879396055555,1132.3736649,1101.8010394666667
d23,599.1374999999999,603.6375,614.2666666666667,615.425,615.4625,616.6208333333334,615.95,616.1708333333333,614.9875,613.8125,614.6083333333333,614.0208333333333,603.4541666666668,606.8791666666667,611.4833333333333,608.7874999999999,607.8416666666667,605.7666666666667,605.3500000000001,604.4708333333333,598.1083333333333,585.3208333333333,567.1166666666667,554.0208333333333,540.2041666666665,528.4916666666667,526.25,521.1666666666666,507.96249999999986,511.3375000000001,518.3208333333332,517.1333333333333,525.9250000000001,506.42500000000007,483.3374999999999,515.5625,520.4125,509.4041666666667,479.26666666666665,461.0708333333333,424.6458333333333,400.2416666666667,371.8375,349.7083333333333,324.6416666666667,301.1416666666666,334.08333333333337,393.22083333333336,1083.873080488889,1067.8360975777778,1063.7307268000002,1060.2822809944444,1060.9057780111114,1061.3766881499998,1068.1493659611112,1080.4185577111111,1106.7533295,1146.4097692777777,1195.4574604444445,1261.150151111111,1322.3058559444444,1349.0765943333333,1339.7989069444445,1323.065742388889,1331.274154,1324.0957553333335,1327.8761787777776,1319.9352482222223,1312.4847398888887,1303.2093985555557,1301.8432396666667,1298.395513222222,1299.4997674444442,1290.829708,1277.0020414277778,1265.3845195000001,1261.3319694944444,1257.3374102333335,1253.376826761111,1251.5636031666666,1256.9131291666665,1301.3554678888888,1398.1252027222224,1452.130787111111,1468.4769040555555,1471.3963097222222,1452.9105757222221,1440.702069111111,1415.0865171666665,1380.8224812777778,1327.1087629444444,1282.357863111111,1230.24861765,1183.8777866333332,1143.8314456888886,1110.7336113166666
d24,400.29166666666663,452.7416666666667,447.1083333333334,430.67083333333335,414.0625,367.53333333333336,380.71666666666664,374.4291666666666,380.6875,375.6166666666667,362.24999999999994,352.4791666666667,383.00833333333327,434.4041666666667,496.98749999999995,556.3958333333334,589.6833333333334,603.7791666666667,598.6791666666667,600.6083333333333,591.4791666666666,577.2833333333332,576.3874999999999,587.4375,571.9833333333333,580.5041666666667,586.25,577.2208333333333,560.8583333333333,558.2208333333333,562.5958333333333,574.1041666666666,576.8458333333334,576.9416666666667,593.3916666666667,595.8708333333333,593.3125,593.1624999999999,591.3291666666667,584.9583333333333,576.4083333333333,555.9083333333333,521.425,502.76249999999993,466.0916666666667,412.8833333333333,407.6375,396.98333333333335,1092.6118530333333,1075.923308011111,1067.782287611111,1062.3083740944446,1061.6316971722224,1064.2613490388887,1071.775846,1082.0649371111112,1101.9868252777778,1138.7166942777776,1185.9014451666665,1248.3217352777776,1309.58741,1336.0296418333335,1327.7959299444444,1310.5633337222225,1311.5246651666669,1312.3285790555553,1318.9348563333333,1313.0854878333334,1312.1577267222222,1302.4039666666667,1298.0529173888892,1289.1969812777777,1282.9501362222222,1275.5404021666666,1266.9048651666665,1258.3492438833334,1251.9312019333333,1247.5241077833332,1241.2246775777778,1234.9161567333333,1238.1787901666667,1284.0005520555553,1374.4634640000002,1412.6188164444445,1422.2088631666666,1424.7077965555557,1399.1660226666665,1383.8327273333334,1365.4208939444445,1342.497395277778,1306.4960621666667,1275.8132394444444,1233.7519405833334,1196.977714588889,1159.0974245500001,1126.00376565
d25,427.97083333333325,415.0166666666667,389.9875,389.6375,400.64583333333326,441.4666666666667,457.5,471.32500000000005,466.1208333333333,485.26666666666665,512.7624999999999,534.4958333333333,544.7541666666666,564.0916666666667,594.5208333333333,615.1333333333334,613.3541666666666,609.5541666666667,610.8666666666668,604.3083333333334,611.9083333333333,617.2625,616.2958333333335,615.8916666666667,616.3458333333334,615.1166666666666,614.8791666666666,615.3583333333335,604.9833333333333,590.4250000000001,582.0291666666668,580.3958333333334,587.5625,596.4208333333332,605.2791666666667,612.4916666666667,615.4374999999999,613.8041666666666,610.175,609.4833333333333,607.05,603.5916666666667,612.4916666666666,614.6874999999999,614.45,610.1500000000001,612.1333333333332,615.1166666666667,1106.2928561722222,1092.3388282333335,1083.479055538889,1073.0595283833334,1070.1171358833333,1065.3218985833335,1069.8704705166665,1077.499406927778,1087.8730088333332,1103.0661208333333,1124.6115219444443,1154.5439932777776,1181.9468904999997,1197.4252353333334,1195.7071518333335,1198.500735111111,1214.8450971666666,1229.708297388889,1234.8368585,1228.5488649444444,1226.8999656111112,1220.1463065555556,1211.0409030555556,1199.6206975,1188.7230074166666,1175.631403472222,1161.8513856666666,1149.3309898222224,1141.4367073777778,1133.7763263277777,1133.5310706,1132.8582963833333,1140.9718479333333,1190.7536369444445,1278.8144971666668,1326.685870388889,1346.4846054444445,1355.1913110555556,1339.8917167222223,1324.4667487222223,1310.0350223888888,1291.6521476666667,1263.605963611111,1237.8470031666668,1209.3631377555555,1175.5973609777777,1149.0649524,1121.276922688889
d26,614.725,615.0708333333333,614.5791666666667,615.5208333333334,614.2416666666667,614.7541666666666,608.0875,604.7958333333333,604.7416666666668,583.2125,571.4333333333333,531.875,554.9666666666667,566.8499999999999,548.4499999999999,553.6958333333333,566.2958333333333,560.9333333333333,523.925,440.24583333333334,416.4,317.375,317.5625,339.2875,336.93333333333334,277.3458333333333,211.04166666666666,185.70833333333331,195.27499999999998,208.27500000000003,236.38333333333333,249.9,241.08333333333337,214.86249999999998,215.39583333333334,232.9666666666667,259.4041666666667,303.2625,345.99583333333334,371.10416666666663,412.6041666666667,444.5375,459.67500000000007,495.2249999999999,516.6125,553.0916666666667,572.9416666666667,596.8041666666666,1103.3297785500001,1082.829181061111,1073.0462969500002,1062.439933411111,1058.1907716777778,1057.6250001277779,1061.5276558888888,1062.2600567833333,1068.714632161111,1080.5914147555557,1101.794549722222,1119.9962226666669,1142.6990832777776,1146.4911368888888,1148.2424469444445,1141.1154417777777,1151.3230285,1157.9210493888888,1159.1321082222223,1154.9914912777776,1149.3470835555556,1141.4443676666667,1137.6281586611112,1128.5177380555554,1121.9250810166668,1113.3271002666668,1108.94903935,1102.6612448222222,1100.5468370777778,1097.1840617611113,1100.239075661111,1103.7395469555556,1115.175711111111,1171.9986547944445,1267.8684501666667,1318.6510820555557,1337.3525185555554,1351.7066750555557,1337.240254388889,1325.2193524444444,1309.7321432777778,1290.4493167222224,1257.3976646111112,1221.091736611111,1175.2184664944443,1135.6620653666666,1107.8241591222222,1079.9569637388888
d27,609.7333333333333,614.3208333333333,613.8625,615.2541666666666,605.6208333333334,595.5375,586.4625,609.1125,612.4583333333334,616.8,615.3166666666666,617.0083333333334,616.0999999999999,616.5583333333334,616.7249999999999,616.5458333333333,615.9416666666666,616.1166666666667,617.1999999999999,615.6791666666667,615.5291666666666,615.1750000000001,616.3125,616.4958333333333,615.5999999999999,615.725,616.95,617.5041666666666,616.5083333333333,616.0541666666667,611.6666666666666,606.7041666666667,613.0125,615.5208333333334,614.2875,613.8416666666667,614.4291666666668,616.6875,615.2750000000001,615.6291666666667,614.3500000000001,613.2083333333334,614.9458333333333,614.8333333333334,616.5041666666666,616.3458333333332,615.1250000000001,617.4833333333333,1066.2037291055556,1050.6089339833331,1045.5923368555557,1040.1934717444444,1041.8812302,1046.1942195166666,1053.125624088889,1067.5180582944442,1090.0526905,1131.6601068888888,1186.9221969999999,1253.431515888889,1318.775147388889,1341.3771991666665,1333.7415956666669,1315.9355730555553,1323.9887991111111,1318.6176505555557,1322.7722395,1314.3283516666668,1314.1405715555554,1308.945642111111,1308.9397009444447,1301.658409,1295.2073591666665,1297.3641371666665,1305.3793151666669,1263.5278513333335,1261.3425422888888,1292.0956489444445,1269.1639507222224,1253.3236426722221,1261.4132842277777,1306.1496549444446,1395.347402,1436.120933888889,1455.0148149999998,1469.6770530000001,1442.1133108333333,1422.9909554444446,1393.8640127222222,1365.5520708333333,1305.7356625555556,1265.414448911111,1204.1615117500003,1158.813293738889,1123.2322464055558,1082.4070704666667
